location_code,has_hrp,in_gho,provider_admin1_name,provider_admin2_name,admin1_code,admin1_name,admin2_code,admin2_name,admin_level,org_acronym,org_name,org_type_description,sector_code,sector_name,reference_period_start,reference_period_end
SDN,TRUE,TRUE,Gedaref,Al Mafaza,SD12,Gedaref,SD12082,Al Mafaza,2,WHH,Welthungerhilfe (German Agro Action),International NGO,NUT,Nutrition,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Al Mafaza,SD12,Gedaref,SD12082,Al Mafaza,2,WHO,World Health Organization,United Nations,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Al Qureisha,SD12,Gedaref,SD12076,Al Qureisha,2,DAO,Depth Action Organization,National NGO,PRO-CPN,Child Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Al Qureisha,SD12,Gedaref,SD12076,Al Qureisha,2,DRC,Danish Refugee Council,International NGO,PRO-MIN,Mine Action,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Al Qureisha,SD12,Gedaref,SD12076,Al Qureisha,2,UNICEF,United Nations Children's Fund,United Nations,PRO-CPN,Child Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Al Qureisha,SD12,Gedaref,SD12076,Al Qureisha,2,UNMAS,United Nations Mine Action Service,United Nations,PRO-MIN,Mine Action,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Al Qureisha,SD12,Gedaref,SD12076,Al Qureisha,2,WFP,World Food Programme,United Nations,FSC,Food Security,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Al Qureisha,SD12,Gedaref,SD12076,Al Qureisha,2,WHO,World Health Organization,United Nations,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Ar Rahad-GD,SD12,Gedaref,,,2,CARE,CARE International in Sudan,International NGO,PRO-GBV,Gender Based Violence,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Ar Rahad-GD,SD12,Gedaref,,,2,DAO,Depth Action Organization,National NGO,PRO-CPN,Child Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Ar Rahad-GD,SD12,Gedaref,,,2,IRC,International Rescue Committee,International NGO,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Ar Rahad-GD,SD12,Gedaref,,,2,NRC,Norwegian Refugee Council,International NGO,CCM,Camp Coordination / Management,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Ar Rahad-GD,SD12,Gedaref,,,2,NRC,Norwegian Refugee Council,International NGO,PRO,Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Ar Rahad-GD,SD12,Gedaref,,,2,RI,Relief International,International NGO,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Ar Rahad-GD,SD12,Gedaref,,,2,RI,Relief International,International NGO,NUT,Nutrition,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Ar Rahad-GD,SD12,Gedaref,,,2,RI,Relief International,International NGO,PRO,Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Ar Rahad-GD,SD12,Gedaref,,,2,RI,Relief International,International NGO,PRO-CPN,Child Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Ar Rahad-GD,SD12,Gedaref,,,2,RI,Relief International,International NGO,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Ar Rahad-GD,SD12,Gedaref,,,2,SORR,Sudanese Organisation for Relief and Recovery,National NGO,SHL,Emergency Shelter and NFI,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Ar Rahad-GD,SD12,Gedaref,,,2,UNHCR,UN Refugee Agency,United Nations,CCM,Camp Coordination / Management,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Ar Rahad-GD,SD12,Gedaref,,,2,UNHCR,UN Refugee Agency,United Nations,SHL,Emergency Shelter and NFI,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Ar Rahad-GD,SD12,Gedaref,,,2,UNICEF,United Nations Children's Fund,United Nations,PRO-CPN,Child Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Ar Rahad-GD,SD12,Gedaref,,,2,WFP,World Food Programme,United Nations,FSC,Food Security,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Basundah,SD12,Gedaref,SD12077,Basundah,2,ALIGHT,American Refugee Committee,International NGO,PRO-CPN,Child Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Basundah,SD12,Gedaref,SD12077,Basundah,2,ARC,African Relief Committee,National NGO,PRO-CPN,Child Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Basundah,SD12,Gedaref,SD12077,Basundah,2,BRDO,Building Resilience Development Organization,National NGO,FSC,Food Security,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Basundah,SD12,Gedaref,SD12077,Basundah,2,CARE,CARE International in Sudan,International NGO,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Basundah,SD12,Gedaref,SD12077,Basundah,2,DAO,Depth Action Organization,National NGO,PRO-CPN,Child Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Basundah,SD12,Gedaref,SD12077,Basundah,2,DRC,Danish Refugee Council,International NGO,PRO,Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Basundah,SD12,Gedaref,SD12077,Basundah,2,DRC,Danish Refugee Council,International NGO,PRO-GBV,Gender Based Violence,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Basundah,SD12,Gedaref,SD12077,Basundah,2,IR,Islamic Relief Worldwide,International NGO,EDU,Education,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Basundah,SD12,Gedaref,SD12077,Basundah,2,MTI,Medical Teams International,International NGO,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Basundah,SD12,Gedaref,SD12077,Basundah,2,MTI,Medical Teams International,International NGO,NUT,Nutrition,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Basundah,SD12,Gedaref,SD12077,Basundah,2,UNICEF,United Nations Children's Fund,United Nations,PRO-CPN,Child Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Basundah,SD12,Gedaref,SD12077,Basundah,2,WAA,We Are Alight,International NGO,PRO,Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Basundah,SD12,Gedaref,SD12077,Basundah,2,WAA,We Are Alight,International NGO,PRO-CPN,Child Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Basundah,SD12,Gedaref,SD12077,Basundah,2,WAA,We Are Alight,International NGO,PRO-GBV,Gender Based Violence,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Basundah,SD12,Gedaref,SD12077,Basundah,2,ZOA,ZOA International,International NGO,FSC,Food Security,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Gala'a Al Nahal,SD12,Gedaref,SD12079,Gala'a Al Nahal,2,BRDO,Building Resilience Development Organization,National NGO,FSC,Food Security,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Gala'a Al Nahal,SD12,Gedaref,SD12079,Gala'a Al Nahal,2,MSF-H,Doctors Without Borders Holland,International NGO,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Gala'a Al Nahal,SD12,Gedaref,SD12079,Gala'a Al Nahal,2,WFP,World Food Programme,United Nations,FSC,Food Security,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Gala'a Al Nahal,SD12,Gedaref,SD12079,Gala'a Al Nahal,2,WHO,World Health Organization,United Nations,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Gala'a Al Nahal,SD12,Gedaref,SD12079,Gala'a Al Nahal,2,ZOA,ZOA International,International NGO,FSC,Food Security,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Galabat Ash-Shargiah,SD12,Gedaref,SD12083,Galabat Ash-Shargiah,2,ALIGHT,American Refugee Committee,International NGO,PRO-CPN,Child Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Galabat Ash-Shargiah,SD12,Gedaref,SD12083,Galabat Ash-Shargiah,2,CARE,CARE International in Sudan,International NGO,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Galabat Ash-Shargiah,SD12,Gedaref,SD12083,Galabat Ash-Shargiah,2,CDF,Child Development Foundation,National NGO,PRO-CPN,Child Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Galabat Ash-Shargiah,SD12,Gedaref,SD12083,Galabat Ash-Shargiah,2,DRC,Danish Refugee Council,International NGO,PRO,Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Galabat Ash-Shargiah,SD12,Gedaref,SD12083,Galabat Ash-Shargiah,2,DRC,Danish Refugee Council,International NGO,PRO-GBV,Gender Based Violence,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Galabat Ash-Shargiah,SD12,Gedaref,SD12083,Galabat Ash-Shargiah,2,IR,Islamic Relief Worldwide,International NGO,EDU,Education,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Galabat Ash-Shargiah,SD12,Gedaref,SD12083,Galabat Ash-Shargiah,2,MBC,Mutawinat Benevolent Company,National NGO,PRO,Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Galabat Ash-Shargiah,SD12,Gedaref,SD12083,Galabat Ash-Shargiah,2,MSF - Switzerland,Medecins Sans Frontieres - Switzerland,International NGO,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Galabat Ash-Shargiah,SD12,Gedaref,SD12083,Galabat Ash-Shargiah,2,MTI,Medical Teams International,International NGO,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Galabat Ash-Shargiah,SD12,Gedaref,SD12083,Galabat Ash-Shargiah,2,MTI,Medical Teams International,International NGO,NUT,Nutrition,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Galabat Ash-Shargiah,SD12,Gedaref,SD12083,Galabat Ash-Shargiah,2,NCA,Norwegian Church Aid,International NGO,PRO-GBV,Gender Based Violence,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Galabat Ash-Shargiah,SD12,Gedaref,SD12083,Galabat Ash-Shargiah,2,PI,Plan International,International NGO,PRO-CPN,Child Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Galabat Ash-Shargiah,SD12,Gedaref,SD12083,Galabat Ash-Shargiah,2,PI,Plan International,International NGO,PRO-GBV,Gender Based Violence,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Galabat Ash-Shargiah,SD12,Gedaref,SD12083,Galabat Ash-Shargiah,2,PUI,Première Urgence Internationale,International NGO,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Galabat Ash-Shargiah,SD12,Gedaref,SD12083,Galabat Ash-Shargiah,2,PUI,Première Urgence Internationale,International NGO,NUT,Nutrition,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Galabat Ash-Shargiah,SD12,Gedaref,SD12083,Galabat Ash-Shargiah,2,SRCS,Sudanese Red Crescent Society,Red Cross / Red Crescent,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Galabat Ash-Shargiah,SD12,Gedaref,SD12083,Galabat Ash-Shargiah,2,UNHCR,UN Refugee Agency,United Nations,PRO,Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Galabat Ash-Shargiah,SD12,Gedaref,SD12083,Galabat Ash-Shargiah,2,WAA,We Are Alight,International NGO,PRO,Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Galabat Ash-Shargiah,SD12,Gedaref,SD12083,Galabat Ash-Shargiah,2,WAA,We Are Alight,International NGO,PRO-CPN,Child Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Galabat Ash-Shargiah,SD12,Gedaref,SD12083,Galabat Ash-Shargiah,2,WAA,We Are Alight,International NGO,PRO-GBV,Gender Based Violence,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Galabat Ash-Shargiah,SD12,Gedaref,SD12083,Galabat Ash-Shargiah,2,WFP,World Food Programme,United Nations,FSC,Food Security,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Galabat Ash-Shargiah,SD12,Gedaref,SD12083,Galabat Ash-Shargiah,2,WFP,World Food Programme,United Nations,LOG,Logistics,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Galabat Ash-Shargiah,SD12,Gedaref,SD12083,Galabat Ash-Shargiah,2,WHO,World Health Organization,United Nations,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Madeinat Al Gedaref,SD12,Gedaref,SD12080,Madeinat Al Gedaref,2,ACTED,Agency for Technical Cooperation and Development,International NGO,CCM,Camp Coordination / Management,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Madeinat Al Gedaref,SD12,Gedaref,SD12080,Madeinat Al Gedaref,2,ALIGHT,American Refugee Committee,International NGO,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Madeinat Al Gedaref,SD12,Gedaref,SD12080,Madeinat Al Gedaref,2,ALIGHT,American Refugee Committee,International NGO,NUT,Nutrition,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Madeinat Al Gedaref,SD12,Gedaref,SD12080,Madeinat Al Gedaref,2,ALIGHT,American Refugee Committee,International NGO,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Madeinat Al Gedaref,SD12,Gedaref,SD12080,Madeinat Al Gedaref,2,AVDO,African Vision For Development Organization,National NGO,EDU,Education,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Madeinat Al Gedaref,SD12,Gedaref,SD12080,Madeinat Al Gedaref,2,Altawaki,Altawaki Organization,National NGO,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Madeinat Al Gedaref,SD12,Gedaref,SD12080,Madeinat Al Gedaref,2,CARE,CARE International in Sudan,International NGO,PRO-GBV,Gender Based Violence,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Madeinat Al Gedaref,SD12,Gedaref,SD12080,Madeinat Al Gedaref,2,CARE,CARE International in Sudan,International NGO,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Madeinat Al Gedaref,SD12,Gedaref,SD12080,Madeinat Al Gedaref,2,COOPI,Cooperazione Internazionale,International NGO,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Madeinat Al Gedaref,SD12,Gedaref,SD12080,Madeinat Al Gedaref,2,DAO,Depth Action Organization,National NGO,EDU,Education,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Madeinat Al Gedaref,SD12,Gedaref,SD12080,Madeinat Al Gedaref,2,DAO,Depth Action Organization,National NGO,PRO-CPN,Child Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Madeinat Al Gedaref,SD12,Gedaref,SD12080,Madeinat Al Gedaref,2,DPI,Peace Initiative and Development Organization,National NGO,PRO,Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Madeinat Al Gedaref,SD12,Gedaref,SD12080,Madeinat Al Gedaref,2,DRC,Danish Refugee Council,International NGO,PRO,Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Madeinat Al Gedaref,SD12,Gedaref,SD12080,Madeinat Al Gedaref,2,GAH,Global Aid Hand,National NGO,PRO-CPN,Child Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Madeinat Al Gedaref,SD12,Gedaref,SD12080,Madeinat Al Gedaref,2,GRC,German Red Cross,Red Cross / Red Crescent,Cash,Cash programming,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Madeinat Al Gedaref,SD12,Gedaref,SD12080,Madeinat Al Gedaref,2,HA UK,Human Appeal - UK,International NGO,SHL,Emergency Shelter and NFI,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Madeinat Al Gedaref,SD12,Gedaref,SD12080,Madeinat Al Gedaref,2,IHH,Humanitarian Relief Foundation,International NGO,FSC,Food Security,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Madeinat Al Gedaref,SD12,Gedaref,SD12080,Madeinat Al Gedaref,2,IOM,International Organization for Migration,United Nations,SHL,Emergency Shelter and NFI,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Madeinat Al Gedaref,SD12,Gedaref,SD12080,Madeinat Al Gedaref,2,IOM,International Organization for Migration,United Nations,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Madeinat Al Gedaref,SD12,Gedaref,SD12080,Madeinat Al Gedaref,2,IR,Islamic Relief Worldwide,International NGO,Cash,Cash programming,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Madeinat Al Gedaref,SD12,Gedaref,SD12080,Madeinat Al Gedaref,2,ISRA,Islamic Relief Agency Organization,International NGO,Cash,Cash programming,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Madeinat Al Gedaref,SD12,Gedaref,SD12080,Madeinat Al Gedaref,2,MBC,Mutawinat Benevolent Company,National NGO,PRO,Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Madeinat Al Gedaref,SD12,Gedaref,SD12080,Madeinat Al Gedaref,2,NRC,Norwegian Refugee Council,International NGO,CCM,Camp Coordination / Management,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Madeinat Al Gedaref,SD12,Gedaref,SD12080,Madeinat Al Gedaref,2,NRC,Norwegian Refugee Council,International NGO,PRO,Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Madeinat Al Gedaref,SD12,Gedaref,SD12080,Madeinat Al Gedaref,2,PI,Plan International,International NGO,PRO-CPN,Child Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Madeinat Al Gedaref,SD12,Gedaref,SD12080,Madeinat Al Gedaref,2,PUI,Première Urgence Internationale,International NGO,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Madeinat Al Gedaref,SD12,Gedaref,SD12080,Madeinat Al Gedaref,2,PUI,Première Urgence Internationale,International NGO,NUT,Nutrition,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Madeinat Al Gedaref,SD12,Gedaref,SD12080,Madeinat Al Gedaref,2,SAHARI,Sahari Organization For Development,National NGO,CCM,Camp Coordination / Management,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Madeinat Al Gedaref,SD12,Gedaref,SD12080,Madeinat Al Gedaref,2,SAHARI,Sahari Organization For Development,National NGO,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Madeinat Al Gedaref,SD12,Gedaref,SD12080,Madeinat Al Gedaref,2,SCI,Save the Children International,International NGO,PRO-CPN,Child Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Madeinat Al Gedaref,SD12,Gedaref,SD12080,Madeinat Al Gedaref,2,SFPA,Sudan Family Planning Association,National NGO,PRO-GBV,Gender Based Violence,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Madeinat Al Gedaref,SD12,Gedaref,SD12080,Madeinat Al Gedaref,2,SI,Solidarities International,International NGO,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Madeinat Al Gedaref,SD12,Gedaref,SD12080,Madeinat Al Gedaref,2,SRCS,Sudanese Red Crescent Society,Red Cross / Red Crescent,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Madeinat Al Gedaref,SD12,Gedaref,SD12080,Madeinat Al Gedaref,2,UNFPA,United Nations Population Fund,United Nations,PRO-CPN,Child Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Madeinat Al Gedaref,SD12,Gedaref,SD12080,Madeinat Al Gedaref,2,UNHCR,UN Refugee Agency,United Nations,CCM,Camp Coordination / Management,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Madeinat Al Gedaref,SD12,Gedaref,SD12080,Madeinat Al Gedaref,2,UNHCR,UN Refugee Agency,United Nations,PRO,Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Madeinat Al Gedaref,SD12,Gedaref,SD12080,Madeinat Al Gedaref,2,UNICEF,United Nations Children's Fund,United Nations,PRO-CPN,Child Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Madeinat Al Gedaref,SD12,Gedaref,SD12080,Madeinat Al Gedaref,2,UNICEF,United Nations Children's Fund,United Nations,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Madeinat Al Gedaref,SD12,Gedaref,SD12080,Madeinat Al Gedaref,2,WFP,World Food Programme,United Nations,FSC,Food Security,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Madeinat Al Gedaref,SD12,Gedaref,SD12080,Madeinat Al Gedaref,2,WFP,World Food Programme,United Nations,LOG,Logistics,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Madeinat Al Gedaref,SD12,Gedaref,SD12080,Madeinat Al Gedaref,2,WHO,World Health Organization,United Nations,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Madeinat Al Gedaref,SD12,Gedaref,SD12080,Madeinat Al Gedaref,2,WHO,World Health Organization,United Nations,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Madeinat Al Gedaref,SD12,Gedaref,SD12080,Madeinat Al Gedaref,2,YPCB,Youth for Peace and Capacity Building,National NGO,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Madeinat Al Gedaref,SD12,Gedaref,SD12080,Madeinat Al Gedaref,2,ZOA,ZOA International,International NGO,Cash,Cash programming,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Wasat Al Gedaref,SD12,Gedaref,SD12081,Wasat Al Gedaref,2,ACTED,Agency for Technical Cooperation and Development,International NGO,CCM,Camp Coordination / Management,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Wasat Al Gedaref,SD12,Gedaref,SD12081,Wasat Al Gedaref,2,ALIGHT,American Refugee Committee,International NGO,PRO-CPN,Child Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Wasat Al Gedaref,SD12,Gedaref,SD12081,Wasat Al Gedaref,2,ALIGHT,American Refugee Committee,International NGO,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Wasat Al Gedaref,SD12,Gedaref,SD12081,Wasat Al Gedaref,2,AVDO,African Vision For Development Organization,National NGO,EDU,Education,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Wasat Al Gedaref,SD12,Gedaref,SD12081,Wasat Al Gedaref,2,CARE,CARE International in Sudan,International NGO,NUT,Nutrition,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Wasat Al Gedaref,SD12,Gedaref,SD12081,Wasat Al Gedaref,2,CDF,Child Development Foundation,National NGO,PRO-CPN,Child Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Wasat Al Gedaref,SD12,Gedaref,SD12081,Wasat Al Gedaref,2,DAO,Depth Action Organization,National NGO,EDU,Education,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Wasat Al Gedaref,SD12,Gedaref,SD12081,Wasat Al Gedaref,2,DAO,Depth Action Organization,National NGO,PRO-CPN,Child Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Wasat Al Gedaref,SD12,Gedaref,SD12081,Wasat Al Gedaref,2,DRC,Danish Refugee Council,International NGO,CCM,Camp Coordination / Management,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Wasat Al Gedaref,SD12,Gedaref,SD12081,Wasat Al Gedaref,2,DRC,Danish Refugee Council,International NGO,PRO,Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Wasat Al Gedaref,SD12,Gedaref,SD12081,Wasat Al Gedaref,2,DRC,Danish Refugee Council,International NGO,PRO-GBV,Gender Based Violence,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Wasat Al Gedaref,SD12,Gedaref,SD12081,Wasat Al Gedaref,2,DRC,Danish Refugee Council,International NGO,WSH,Water Sanitation Hygiene,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Wasat Al Gedaref,SD12,Gedaref,SD12081,Wasat Al Gedaref,2,IR,Islamic Relief Worldwide,International NGO,Cash,Cash programming,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Wasat Al Gedaref,SD12,Gedaref,SD12081,Wasat Al Gedaref,2,IRC,International Rescue Committee,International NGO,HEA,Health,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Wasat Al Gedaref,SD12,Gedaref,SD12081,Wasat Al Gedaref,2,IRC,International Rescue Committee,International NGO,PRO-GBV,Gender Based Violence,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Wasat Al Gedaref,SD12,Gedaref,SD12081,Wasat Al Gedaref,2,ISRA,Islamic Relief Agency Organization,International NGO,Cash,Cash programming,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Wasat Al Gedaref,SD12,Gedaref,SD12081,Wasat Al Gedaref,2,MBC,Mutawinat Benevolent Company,National NGO,PRO,Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Wasat Al Gedaref,SD12,Gedaref,SD12081,Wasat Al Gedaref,2,NCA,Norwegian Church Aid,International NGO,PRO-GBV,Gender Based Violence,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Wasat Al Gedaref,SD12,Gedaref,SD12081,Wasat Al Gedaref,2,NRC,Norwegian Refugee Council,International NGO,EDU,Education,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Wasat Al Gedaref,SD12,Gedaref,SD12081,Wasat Al Gedaref,2,PI,Plan International,International NGO,PRO-CPN,Child Protection,2025-01-01,2025-04-30
SDN,TRUE,TRUE,Gedaref,Wasat Al Gedaref,SD12,Gedaref,SD12081,Wasat Al Gedaref,2,PUI,Première Urgence Internationale,International NGO,HEA,Health,2025-01-01,2025-04-30
